stat,Dis,crop,year,sea,prod,met,Unnamed: 7,Unnamed: 8,Unnamed: 9
Tamil Nadu,Ramanathapuram,Other Kharif pulses,2015,Kharif,317,Hectare,185.0,Tonnes,0.583596215
Tamil Nadu,Salem,Other Kharif pulses,2015,Kharif,31255,Hectare,18284.0,Tonnes,0.584994401
Tamil Nadu,Sivaganga,Other Kharif pulses,2015,Kharif,342,Hectare,200.0,Tonnes,0.584795322
Tamil Nadu,Theni,Other Kharif pulses,2015,Kharif,7781,Hectare,4552.0,Tonnes,0.58501478
Tamil Nadu,Thiruvallur,Other Kharif pulses,2015,Kharif,15,Hectare,9.0,Tonnes,0.6
Tamil Nadu,Thoothukudi,Other Kharif pulses,2015,Kharif,354,Hectare,207.0,Tonnes,0.584745763
Tamil Nadu,Tiruchirappalli,Other Kharif pulses,2015,Kharif,955,Hectare,559.0,Tonnes,0.585340314
Tamil Nadu,Tirunelveli,Other Kharif pulses,2015,Kharif,1051,Hectare,615.0,Tonnes,0.585156993
Tamil Nadu,Tiruppur,Other Kharif pulses,2015,Kharif,3882,Hectare,2271.0,Tonnes,0.585007728
Tamil Nadu,Tiruvannamalai,Other Kharif pulses,2015,Kharif,1124,Hectare,658.0,Tonnes,0.585409253
Tamil Nadu,Vellore,Other Kharif pulses,2015,Kharif,2835,Hectare,1658.0,Tonnes,0.584832451
Tamil Nadu,Villupuram,Other Kharif pulses,2015,Kharif,4501,Hectare,2633.0,Tonnes,0.584981115
Tamil Nadu,Virudhunagar,Other Kharif pulses,2015,Kharif,619,Hectare,362.0,Tonnes,0.584814216
Tamil Nadu,Dindigul,Potato,2015,Kharif,1723,Hectare,25904.0,Tonnes,15.0342426
Tamil Nadu,Erode,Potato,2015,Kharif,571,Hectare,8678.0,Tonnes,15.19789842
Tamil Nadu,Krishnagiri,Potato,2015,Kharif,2,Hectare,41.0,Tonnes,20.5
Tamil Nadu,The Nilgiris,Potato,2015,Kharif,939,Hectare,31176.0,Tonnes,33.20127796
Tamil Nadu,Ariyalur,Ragi,2015,Kharif,14,Hectare,42.0,Tonnes,3.0
Tamil Nadu,Coimbatore,Ragi,2015,Kharif,16,Hectare,48.0,Tonnes,3.0
Tamil Nadu,Cuddalore,Ragi,2015,Kharif,34,Hectare,101.0,Tonnes,2.970588235
Tamil Nadu,Dharmapuri,Ragi,2015,Kharif,15726,Hectare,46832.0,Tonnes,2.97799822
Tamil Nadu,Dindigul,Ragi,2015,Kharif,5,Hectare,15.0,Tonnes,3.0
Tamil Nadu,Erode,Ragi,2015,Kharif,4714,Hectare,12690.0,Tonnes,2.691981332
Tamil Nadu,Kanchipuram,Ragi,2015,Kharif,102,Hectare,304.0,Tonnes,2.980392157
Tamil Nadu,Karur,Ragi,2015,Kharif,6,Hectare,18.0,Tonnes,3.0
Tamil Nadu,Krishnagiri,Ragi,2015,Kharif,38104,Hectare,114807.0,Tonnes,3.012990762
Tamil Nadu,Madurai,Ragi,2015,Kharif,22,Hectare,66.0,Tonnes,3.0
Tamil Nadu,Namakkal,Ragi,2015,Kharif,378,Hectare,1126.0,Tonnes,2.978835979
Tamil Nadu,Perambalur,Ragi,2015,Kharif,5,Hectare,15.0,Tonnes,3.0
Tamil Nadu,Pudukkottai,Ragi,2015,Kharif,6,Hectare,18.0,Tonnes,3.0
Tamil Nadu,Salem,Ragi,2015,Kharif,5915,Hectare,17615.0,Tonnes,2.978021978
Tamil Nadu,Sivaganga,Ragi,2015,Kharif,13,Hectare,39.0,Tonnes,3.0
Tamil Nadu,Thanjavur,Ragi,2015,Kharif,5,Hectare,15.0,Tonnes,3.0
Tamil Nadu,Theni,Ragi,2015,Kharif,22,Hectare,66.0,Tonnes,3.0
Tamil Nadu,Thiruvallur,Ragi,2015,Kharif,71,Hectare,211.0,Tonnes,2.971830986
Tamil Nadu,Tiruchirappalli,Ragi,2015,Kharif,1,Hectare,3.0,Tonnes,3.0
Tamil Nadu,Tirunelveli,Ragi,2015,Kharif,65,Hectare,194.0,Tonnes,2.984615385
Tamil Nadu,Tiruvannamalai,Ragi,2015,Kharif,517,Hectare,1540.0,Tonnes,2.978723404
Tamil Nadu,Vellore,Ragi,2015,Kharif,2393,Hectare,7126.0,Tonnes,2.977852069
Tamil Nadu,Villupuram,Ragi,2015,Kharif,346,Hectare,1030.0,Tonnes,2.976878613
Tamil Nadu,Virudhunagar,Ragi,2015,Kharif,7,Hectare,21.0,Tonnes,3.0
Tamil Nadu,Ariyalur,Rice,2015,Kharif,24408,Hectare,124179.0,Tonnes,5.087635202
Tamil Nadu,Coimbatore,Rice,2015,Kharif,2034,Hectare,7942.0,Tonnes,3.904621436
Tamil Nadu,Cuddalore,Rice,2015,Kharif,139987,Hectare,507130.0,Tonnes,3.622693536
Tamil Nadu,Dharmapuri,Rice,2015,Kharif,33349,Hectare,149426.0,Tonnes,4.480674083
Tamil Nadu,Dindigul,Rice,2015,Kharif,14989,Hectare,71945.0,Tonnes,4.799853226
Tamil Nadu,Erode,Rice,2015,Kharif,34339,Hectare,146570.0,Tonnes,4.268324645
Tamil Nadu,Kanchipuram,Rice,2015,Kharif,97738,Hectare,415302.0,Tonnes,4.249135444
Tamil Nadu,Kanniyakumari,Rice,2015,Kharif,12957,Hectare,55789.0,Tonnes,4.305703481
Tamil Nadu,Karur,Rice,2015,Kharif,13276,Hectare,52886.0,Tonnes,3.983579391
Tamil Nadu,Krishnagiri,Rice,2015,Kharif,22805,Hectare,102306.0,Tonnes,4.486121465
Tamil Nadu,Madurai,Rice,2015,Kharif,55983,Hectare,203670.0,Tonnes,3.638068699
Tamil Nadu,Nagapattinam,Rice,2015,Kharif,163794,Hectare,338260.0,Tonnes,2.065155012
Tamil Nadu,Namakkal,Rice,2015,Kharif,11983,Hectare,60391.0,Tonnes,5.039722941
Tamil Nadu,Perambalur,Rice,2015,Kharif,14089,Hectare,64208.0,Tonnes,4.557314217
Tamil Nadu,Pudukkottai,Rice,2015,Kharif,73625,Hectare,258976.0,Tonnes,3.517500849
Tamil Nadu,Ramanathapuram,Rice,2015,Kharif,116582,Hectare,303463.0,Tonnes,2.603000463
Tamil Nadu,Salem,Rice,2015,Kharif,24714,Hectare,122541.0,Tonnes,4.958363681
Tamil Nadu,Sivaganga,Rice,2015,Kharif,67207,Hectare,189480.0,Tonnes,2.819349175
Tamil Nadu,Thanjavur,Rice,2015,Kharif,177426,Hectare,636999.0,Tonnes,3.59022353
Tamil Nadu,The Nilgiris,Rice,2015,Kharif,318,Hectare,1418.0,Tonnes,4.459119497
Tamil Nadu,Theni,Rice,2015,Kharif,14631,Hectare,79374.0,Tonnes,5.425056387
Tamil Nadu,Thiruvallur,Rice,2015,Kharif,101396,Hectare,333203.0,Tonnes,3.286155272
Tamil Nadu,Thiruvarur,Rice,2015,Kharif,194743,Hectare,666958.0,Tonnes,3.424811161
Tamil Nadu,Thoothukudi,Rice,2015,Kharif,18556,Hectare,74558.0,Tonnes,4.017999569
Tamil Nadu,Tiruchirappalli,Rice,2015,Kharif,58571,Hectare,244213.0,Tonnes,4.169520753
Tamil Nadu,Tirunelveli,Rice,2015,Kharif,98506,Hectare,488445.0,Tonnes,4.958530445
Tamil Nadu,Tiruppur,Rice,2015,Kharif,10645,Hectare,48167.0,Tonnes,4.524847346
Tamil Nadu,Tiruvannamalai,Rice,2015,Kharif,138880,Hectare,550738.0,Tonnes,3.965567396
Tamil Nadu,Vellore,Rice,2015,Kharif,51771,Hectare,202224.0,Tonnes,3.906125051
Tamil Nadu,Villupuram,Rice,2015,Kharif,182303,Hectare,773313.0,Tonnes,4.241910446
Tamil Nadu,Virudhunagar,Rice,2015,Kharif,28607,Hectare,100607.0,Tonnes,3.516866501
Tamil Nadu,Ariyalur,Sesamum,2015,Kharif,210,Hectare,93.0,Tonnes,0.442857143
Tamil Nadu,Coimbatore,Sesamum,2015,Kharif,425,Hectare,284.0,Tonnes,0.668235294
Tamil Nadu,Cuddalore,Sesamum,2015,Kharif,1648,Hectare,765.0,Tonnes,0.464199029
Tamil Nadu,Dharmapuri,Sesamum,2015,Kharif,1562,Hectare,1076.0,Tonnes,0.688860435
Tamil Nadu,Dindigul,Sesamum,2015,Kharif,456,Hectare,305.0,Tonnes,0.668859649
Tamil Nadu,Erode,Sesamum,2015,Kharif,3107,Hectare,2498.0,Tonnes,0.803990988
Tamil Nadu,Kanchipuram,Sesamum,2015,Kharif,334,Hectare,223.0,Tonnes,0.667664671
Tamil Nadu,Karur,Sesamum,2015,Kharif,3164,Hectare,1728.0,Tonnes,0.546144121
Tamil Nadu,Krishnagiri,Sesamum,2015,Kharif,904,Hectare,470.0,Tonnes,0.519911504
Tamil Nadu,Madurai,Sesamum,2015,Kharif,100,Hectare,67.0,Tonnes,0.67
Tamil Nadu,Namakkal,Sesamum,2015,Kharif,237,Hectare,158.0,Tonnes,0.666666667
Tamil Nadu,Perambalur,Sesamum,2015,Kharif,68,Hectare,45.0,Tonnes,0.661764706
Tamil Nadu,Pudukkottai,Sesamum,2015,Kharif,396,Hectare,113.0,Tonnes,0.285353535
Tamil Nadu,Salem,Sesamum,2015,Kharif,1745,Hectare,1393.0,Tonnes,0.798280802
Tamil Nadu,Sivaganga,Sesamum,2015,Kharif,74,Hectare,49.0,Tonnes,0.662162162
Tamil Nadu,Thanjavur,Sesamum,2015,Kharif,754,Hectare,504.0,Tonnes,0.668435013
Tamil Nadu,Theni,Sesamum,2015,Kharif,914,Hectare,1135.0,Tonnes,1.241794311
Tamil Nadu,Thiruvallur,Sesamum,2015,Kharif,23,Hectare,15.0,Tonnes,0.652173913
Tamil Nadu,Thoothukudi,Sesamum,2015,Kharif,2,Hectare,1.0,Tonnes,0.5
Tamil Nadu,Tiruchirappalli,Sesamum,2015,Kharif,54,Hectare,36.0,Tonnes,0.666666667
Tamil Nadu,Tirunelveli,Sesamum,2015,Kharif,561,Hectare,220.0,Tonnes,0.392156863
Tamil Nadu,Tiruppur,Sesamum,2015,Kharif,40,Hectare,27.0,Tonnes,0.675
Tamil Nadu,Tiruvannamalai,Sesamum,2015,Kharif,154,Hectare,85.0,Tonnes,0.551948052
Tamil Nadu,Vellore,Sesamum,2015,Kharif,116,Hectare,77.0,Tonnes,0.663793103
Tamil Nadu,Villupuram,Sesamum,2015,Kharif,1391,Hectare,988.0,Tonnes,0.710280374
Tamil Nadu,Virudhunagar,Sesamum,2015,Kharif,108,Hectare,36.0,Tonnes,0.333333333
Tamil Nadu,Ariyalur,Small millets,2015,Kharif,171,Hectare,465.0,Tonnes,2.719298246
Tamil Nadu,Coimbatore,Small millets,2015,Kharif,11,Hectare,14.0,Tonnes,1.272727273
Tamil Nadu,Cuddalore,Small millets,2015,Kharif,2498,Hectare,4029.0,Tonnes,1.612890312
Tamil Nadu,Dharmapuri,Small millets,2015,Kharif,7649,Hectare,7899.0,Tonnes,1.032684011
Tamil Nadu,Dindigul,Small millets,2015,Kharif,8,Hectare,2.0,Tonnes,0.25
Tamil Nadu,Erode,Small millets,2015,Kharif,19,Hectare,26.0,Tonnes,1.368421053
Tamil Nadu,Karur,Small millets,2015,Kharif,10,Hectare,10.0,Tonnes,1.0
Tamil Nadu,Krishnagiri,Small millets,2015,Kharif,672,Hectare,808.0,Tonnes,1.202380952
Tamil Nadu,Madurai,Small millets,2015,Kharif,175,Hectare,285.0,Tonnes,1.628571429
Tamil Nadu,Namakkal,Small millets,2015,Kharif,220,Hectare,297.0,Tonnes,1.35
Tamil Nadu,Perambalur,Small millets,2015,Kharif,220,Hectare,364.0,Tonnes,1.654545455
Tamil Nadu,Pudukkottai,Small millets,2015,Kharif,13,Hectare,22.0,Tonnes,1.692307692
Tamil Nadu,Ramanathapuram,Small millets,2015,Kharif,1,Hectare,,Tonnes,0.0
Tamil Nadu,Salem,Small millets,2015,Kharif,1433,Hectare,2195.0,Tonnes,1.53175157
Tamil Nadu,Theni,Small millets,2015,Kharif,32,Hectare,42.0,Tonnes,1.3125
Tamil Nadu,Thiruvallur,Small millets,2015,Kharif,4,Hectare,3.0,Tonnes,0.75
Tamil Nadu,Thoothukudi,Small millets,2015,Kharif,44,Hectare,34.0,Tonnes,0.772727273
Tamil Nadu,Tiruchirappalli,Small millets,2015,Kharif,1,Hectare,1.0,Tonnes,1.0
Tamil Nadu,Tirunelveli,Small millets,2015,Kharif,148,Hectare,127.0,Tonnes,0.858108108
Tamil Nadu,Tiruvannamalai,Small millets,2015,Kharif,5656,Hectare,10712.0,Tonnes,1.893917963
Tamil Nadu,Vellore,Small millets,2015,Kharif,2249,Hectare,2746.0,Tonnes,1.220987105
Tamil Nadu,Villupuram,Small millets,2015,Kharif,1072,Hectare,1166.0,Tonnes,1.087686567
Tamil Nadu,Virudhunagar,Small millets,2015,Kharif,100,Hectare,57.0,Tonnes,0.57
Tamil Nadu,Ariyalur,Sugarcane,2015,whole_year,6147,Hectare,571671.0,Tonnes,93.0
Tamil Nadu,Coimbatore,Sugarcane,2015,whole_year,926,Hectare,93526.0,Tonnes,101.0
Tamil Nadu,Cuddalore,Sugarcane,2015,whole_year,24443,Hectare,2322085.0,Tonnes,95.0
Tamil Nadu,Dharmapuri,Sugarcane,2015,whole_year,7905,Hectare,624495.0,Tonnes,79.0
Tamil Nadu,Dindigul,Sugarcane,2015,whole_year,2504,Hectare,252904.0,Tonnes,101.0
Tamil Nadu,Erode,Sugarcane,2015,whole_year,22332,Hectare,2501184.0,Tonnes,112.0
Tamil Nadu,Kanchipuram,Sugarcane,2015,whole_year,1889,Hectare,190789.0,Tonnes,101.0
Tamil Nadu,Karur,Sugarcane,2015,whole_year,2723,Hectare,345821.0,Tonnes,127.0
Tamil Nadu,Krishnagiri,Sugarcane,2015,whole_year,581,Hectare,58681.0,Tonnes,101.0
Tamil Nadu,Madurai,Sugarcane,2015,whole_year,2936,Hectare,258368.0,Tonnes,88.0
Tamil Nadu,Nagapattinam,Sugarcane,2015,whole_year,1899,Hectare,121536.0,Tonnes,64.0
Tamil Nadu,Namakkal,Sugarcane,2015,whole_year,14268,Hectare,1555212.0,Tonnes,109.0
Tamil Nadu,Perambalur,Sugarcane,2015,whole_year,8112,Hectare,827424.0,Tonnes,102.0
Tamil Nadu,Pudukkottai,Sugarcane,2015,whole_year,4417,Hectare,472619.0,Tonnes,107.0
Tamil Nadu,Ramanathapuram,Sugarcane,2015,whole_year,317,Hectare,32017.0,Tonnes,101.0
Tamil Nadu,Salem,Sugarcane,2015,whole_year,8255,Hectare,701675.0,Tonnes,85.0
Tamil Nadu,Sivaganga,Sugarcane,2015,whole_year,4084,Hectare,396148.0,Tonnes,97.0
Tamil Nadu,Thanjavur,Sugarcane,2015,whole_year,7690,Hectare,661340.0,Tonnes,86.0
Tamil Nadu,The Nilgiris,Sugarcane,2015,whole_year,4,Hectare,404.0,Tonnes,101.0
Tamil Nadu,Theni,Sugarcane,2015,whole_year,5287,Hectare,586857.0,Tonnes,111.0
Tamil Nadu,Thiruvallur,Sugarcane,2015,whole_year,6114,Hectare,611400.0,Tonnes,100.0
Tamil Nadu,Thiruvarur,Sugarcane,2015,whole_year,375,Hectare,37875.0,Tonnes,101.0
Tamil Nadu,Thoothukudi,Sugarcane,2015,whole_year,181,Hectare,18281.0,Tonnes,101.0
Tamil Nadu,Tiruchirappalli,Sugarcane,2015,whole_year,2699,Hectare,248308.0,Tonnes,92.0
Tamil Nadu,Tirunelveli,Sugarcane,2015,whole_year,2398,Hectare,254188.0,Tonnes,106.0
Tamil Nadu,Tiruppur,Sugarcane,2015,whole_year,5593,Hectare,687939.0,Tonnes,123.0
Tamil Nadu,Tiruvannamalai,Sugarcane,2015,whole_year,25394,Hectare,2183884.0,Tonnes,86.0
Tamil Nadu,Vellore,Sugarcane,2015,whole_year,7296,Hectare,583680.0,Tonnes,80.0
Tamil Nadu,Villupuram,Sugarcane,2015,whole_year,73243,Hectare,8129973.0,Tonnes,111.0
Tamil Nadu,Virudhunagar,Sugarcane,2015,whole_year,2260,Hectare,178540.0,Tonnes,79.0
Tamil Nadu,Ariyalur,Sunflower,2015,Kharif,109,Hectare,191.0,Tonnes,1.752293578
Tamil Nadu,Coimbatore,Sunflower,2015,Kharif,1,Hectare,1.0,Tonnes,1.0
Tamil Nadu,Dindigul,Sunflower,2015,Kharif,112,Hectare,132.0,Tonnes,1.178571429
Tamil Nadu,Erode,Sunflower,2015,Kharif,27,Hectare,38.0,Tonnes,1.407407407
Tamil Nadu,Kanchipuram,Sunflower,2015,Kharif,6,Hectare,8.0,Tonnes,1.333333333
Tamil Nadu,Karur,Sunflower,2015,Kharif,1082,Hectare,1495.0,Tonnes,1.381700555
Tamil Nadu,Krishnagiri,Sunflower,2015,Kharif,2,Hectare,3.0,Tonnes,1.5
Tamil Nadu,Madurai,Sunflower,2015,Kharif,1,Hectare,1.0,Tonnes,1.0
Tamil Nadu,Namakkal,Sunflower,2015,Kharif,22,Hectare,31.0,Tonnes,1.409090909
Tamil Nadu,Perambalur,Sunflower,2015,Kharif,10,Hectare,14.0,Tonnes,1.4
Tamil Nadu,Pudukkottai,Sunflower,2015,Kharif,12,Hectare,17.0,Tonnes,1.416666667
Tamil Nadu,Salem,Sunflower,2015,Kharif,21,Hectare,30.0,Tonnes,1.428571429
Tamil Nadu,Thanjavur,Sunflower,2015,Kharif,4,Hectare,6.0,Tonnes,1.5
Tamil Nadu,Theni,Sunflower,2015,Kharif,150,Hectare,212.0,Tonnes,1.413333333
Tamil Nadu,Tiruchirappalli,Sunflower,2015,Kharif,191,Hectare,296.0,Tonnes,1.54973822
Tamil Nadu,Tirunelveli,Sunflower,2015,Kharif,53,Hectare,75.0,Tonnes,1.41509434
Tamil Nadu,Tiruppur,Sunflower,2015,Kharif,25,Hectare,35.0,Tonnes,1.4
Tamil Nadu,Tiruvannamalai,Sunflower,2015,Kharif,62,Hectare,88.0,Tonnes,1.419354839
Tamil Nadu,Vellore,Sunflower,2015,Kharif,14,Hectare,20.0,Tonnes,1.428571429
Tamil Nadu,Villupuram,Sunflower,2015,Kharif,46,Hectare,65.0,Tonnes,1.413043478
Tamil Nadu,Virudhunagar,Sunflower,2015,Kharif,7,Hectare,10.0,Tonnes,1.428571429
Tamil Nadu,Cuddalore,Sweet potato,2015,whole_year,82,Hectare,823.0,Tonnes,10.03658537
Tamil Nadu,Dharmapuri,Sweet potato,2015,whole_year,9,Hectare,328.0,Tonnes,36.44444444
Tamil Nadu,Dindigul,Sweet potato,2015,whole_year,41,Hectare,806.0,Tonnes,19.65853659
Tamil Nadu,Kanchipuram,Sweet potato,2015,whole_year,2,Hectare,33.0,Tonnes,16.5
Tamil Nadu,Karur,Sweet potato,2015,whole_year,95,Hectare,1769.0,Tonnes,18.62105263
Tamil Nadu,Madurai,Sweet potato,2015,whole_year,38,Hectare,618.0,Tonnes,16.26315789
Tamil Nadu,Namakkal,Sweet potato,2015,whole_year,6,Hectare,98.0,Tonnes,16.33333333
Tamil Nadu,Perambalur,Sweet potato,2015,whole_year,5,Hectare,81.0,Tonnes,16.2
Tamil Nadu,Pudukkottai,Sweet potato,2015,whole_year,2,Hectare,33.0,Tonnes,16.5
Tamil Nadu,Sivaganga,Sweet potato,2015,whole_year,2,Hectare,33.0,Tonnes,16.5
Tamil Nadu,Theni,Sweet potato,2015,whole_year,1,Hectare,16.0,Tonnes,16.0
Tamil Nadu,Thiruvallur,Sweet potato,2015,whole_year,63,Hectare,1025.0,Tonnes,16.26984127
Tamil Nadu,Thoothukudi,Sweet potato,2015,whole_year,75,Hectare,1220.0,Tonnes,16.26666667
Tamil Nadu,Tiruchirappalli,Sweet potato,2015,whole_year,1,Hectare,16.0,Tonnes,16.0
Tamil Nadu,Tirunelveli,Sweet potato,2015,whole_year,76,Hectare,1275.0,Tonnes,16.77631579
Tamil Nadu,Tiruvannamalai,Sweet potato,2015,whole_year,32,Hectare,521.0,Tonnes,16.28125
Tamil Nadu,Vellore,Sweet potato,2015,whole_year,14,Hectare,228.0,Tonnes,16.28571429
Tamil Nadu,Villupuram,Sweet potato,2015,whole_year,29,Hectare,401.0,Tonnes,13.82758621
Tamil Nadu,Virudhunagar,Sweet potato,2015,whole_year,13,Hectare,212.0,Tonnes,16.30769231
Tamil Nadu,Ariyalur,Tapioca,2015,whole_year,283,Hectare,9162.0,Tonnes,32.3745583
Tamil Nadu,Coimbatore,Tapioca,2015,whole_year,550,Hectare,18296.0,Tonnes,33.26545455
Tamil Nadu,Cuddalore,Tapioca,2015,whole_year,6072,Hectare,56136.0,Tonnes,9.245059289
Tamil Nadu,Dharmapuri,Tapioca,2015,whole_year,13528,Hectare,359358.0,Tonnes,26.56401538
Tamil Nadu,Dindigul,Tapioca,2015,whole_year,146,Hectare,4458.0,Tonnes,30.53424658
Tamil Nadu,Erode,Tapioca,2015,whole_year,8138,Hectare,222029.0,Tonnes,27.28299336
Tamil Nadu,Kanchipuram,Tapioca,2015,whole_year,29,Hectare,796.0,Tonnes,27.44827586
Tamil Nadu,Kanniyakumari,Tapioca,2015,whole_year,1598,Hectare,90738.0,Tonnes,56.78222778
Tamil Nadu,Karur,Tapioca,2015,whole_year,1318,Hectare,56400.0,Tonnes,42.79210926
Tamil Nadu,Krishnagiri,Tapioca,2015,whole_year,341,Hectare,12099.0,Tonnes,35.48093842
Tamil Nadu,Madurai,Tapioca,2015,whole_year,59,Hectare,1619.0,Tonnes,27.44067797
Tamil Nadu,Nagapattinam,Tapioca,2015,whole_year,66,Hectare,1811.0,Tonnes,27.43939394
Tamil Nadu,Namakkal,Tapioca,2015,whole_year,15990,Hectare,461471.0,Tonnes,28.85997498
Tamil Nadu,Perambalur,Tapioca,2015,whole_year,2327,Hectare,62780.0,Tonnes,26.97894284
Tamil Nadu,Pudukkottai,Tapioca,2015,whole_year,152,Hectare,4172.0,Tonnes,27.44736842
Tamil Nadu,Ramanathapuram,Tapioca,2015,whole_year,9,Hectare,247.0,Tonnes,27.44444444
Tamil Nadu,Salem,Tapioca,2015,whole_year,12843,Hectare,424243.0,Tonnes,33.03301409
Tamil Nadu,Sivaganga,Tapioca,2015,whole_year,21,Hectare,576.0,Tonnes,27.42857143
Tamil Nadu,Thanjavur,Tapioca,2015,whole_year,247,Hectare,6779.0,Tonnes,27.44534413
Tamil Nadu,The Nilgiris,Tapioca,2015,whole_year,71,Hectare,1949.0,Tonnes,27.45070423
Tamil Nadu,Theni,Tapioca,2015,whole_year,513,Hectare,17531.0,Tonnes,34.17348928
Tamil Nadu,Thiruvallur,Tapioca,2015,whole_year,205,Hectare,5626.0,Tonnes,27.44390244
Tamil Nadu,Thiruvarur,Tapioca,2015,whole_year,66,Hectare,1811.0,Tonnes,27.43939394
Tamil Nadu,Thoothukudi,Tapioca,2015,whole_year,6,Hectare,165.0,Tonnes,27.5
Tamil Nadu,Tiruchirappalli,Tapioca,2015,whole_year,3847,Hectare,146378.0,Tonnes,38.04990902
Tamil Nadu,Tirunelveli,Tapioca,2015,whole_year,279,Hectare,7657.0,Tonnes,27.44444444
Tamil Nadu,Tiruppur,Tapioca,2015,whole_year,451,Hectare,14949.0,Tonnes,33.14634146
Tamil Nadu,Tiruvannamalai,Tapioca,2015,whole_year,2348,Hectare,77028.0,Tonnes,32.80579216
Tamil Nadu,Vellore,Tapioca,2015,whole_year,240,Hectare,8388.0,Tonnes,34.95
Tamil Nadu,Villupuram,Tapioca,2015,whole_year,14484,Hectare,291824.0,Tonnes,20.14802541
Tamil Nadu,Virudhunagar,Tapioca,2015,whole_year,9,Hectare,247.0,Tonnes,27.44444444
Tamil Nadu,Coimbatore,Tobacco,2015,whole_year,54,Hectare,88.0,Tonnes,1.62962963
Tamil Nadu,Dharmapuri,Tobacco,2015,whole_year,10,Hectare,12.0,Tonnes,1.2
Tamil Nadu,Dindigul,Tobacco,2015,whole_year,959,Hectare,1424.0,Tonnes,1.484880083
Tamil Nadu,Erode,Tobacco,2015,whole_year,1897,Hectare,2971.0,Tonnes,1.56615709
Tamil Nadu,Nagapattinam,Tobacco,2015,whole_year,120,Hectare,229.0,Tonnes,1.908333333
Tamil Nadu,Salem,Tobacco,2015,whole_year,87,Hectare,91.0,Tonnes,1.045977011
Tamil Nadu,Theni,Tobacco,2015,whole_year,4,Hectare,9.0,Tonnes,2.25
Tamil Nadu,Tiruppur,Tobacco,2015,whole_year,189,Hectare,299.0,Tonnes,1.582010582
Tamil Nadu,Tiruvannamalai,Tobacco,2015,whole_year,26,Hectare,36.0,Tonnes,1.384615385
Tamil Nadu,Villupuram,Tobacco,2015,whole_year,2,Hectare,2.0,Tonnes,1.0
Tamil Nadu,Ariyalur,Turmeric,2015,whole_year,34,Hectare,131.0,Tonnes,3.852941176
Tamil Nadu,Coimbatore,Turmeric,2015,whole_year,949,Hectare,6837.0,Tonnes,7.204425711
Tamil Nadu,Cuddalore,Turmeric,2015,whole_year,405,Hectare,775.0,Tonnes,1.913580247
Tamil Nadu,Dharmapuri,Turmeric,2015,whole_year,6933,Hectare,21042.0,Tonnes,3.035049762
Tamil Nadu,Dindigul,Turmeric,2015,whole_year,2,Hectare,8.0,Tonnes,4.0
Tamil Nadu,Erode,Turmeric,2015,whole_year,7960,Hectare,41153.0,Tonnes,5.169974874
Tamil Nadu,Karur,Turmeric,2015,whole_year,199,Hectare,1337.0,Tonnes,6.718592965
Tamil Nadu,Krishnagiri,Turmeric,2015,whole_year,613,Hectare,1784.0,Tonnes,2.910277325
Tamil Nadu,Madurai,Turmeric,2015,whole_year,5,Hectare,19.0,Tonnes,3.8
Tamil Nadu,Nagapattinam,Turmeric,2015,whole_year,4,Hectare,15.0,Tonnes,3.75
Tamil Nadu,Namakkal,Turmeric,2015,whole_year,2682,Hectare,11372.0,Tonnes,4.240119314
Tamil Nadu,Perambalur,Turmeric,2015,whole_year,711,Hectare,2105.0,Tonnes,2.960618847
Tamil Nadu,Pudukkottai,Turmeric,2015,whole_year,17,Hectare,66.0,Tonnes,3.882352941
Tamil Nadu,Salem,Turmeric,2015,whole_year,5160,Hectare,15475.0,Tonnes,2.999031008
Tamil Nadu,Sivaganga,Turmeric,2015,whole_year,4,Hectare,15.0,Tonnes,3.75
Tamil Nadu,Thanjavur,Turmeric,2015,whole_year,8,Hectare,31.0,Tonnes,3.875
Tamil Nadu,The Nilgiris,Turmeric,2015,whole_year,24,Hectare,93.0,Tonnes,3.875
Tamil Nadu,Theni,Turmeric,2015,whole_year,41,Hectare,158.0,Tonnes,3.853658537
Tamil Nadu,Thiruvallur,Turmeric,2015,whole_year,4,Hectare,15.0,Tonnes,3.75
Tamil Nadu,Thoothukudi,Turmeric,2015,whole_year,5,Hectare,19.0,Tonnes,3.8
Tamil Nadu,Tiruchirappalli,Turmeric,2015,whole_year,670,Hectare,2663.0,Tonnes,3.974626866
Tamil Nadu,Tirunelveli,Turmeric,2015,whole_year,6,Hectare,23.0,Tonnes,3.833333333
Tamil Nadu,Tiruppur,Turmeric,2015,whole_year,651,Hectare,1892.0,Tonnes,2.906298003
Tamil Nadu,Tiruvannamalai,Turmeric,2015,whole_year,313,Hectare,634.0,Tonnes,2.025559105
Tamil Nadu,Vellore,Turmeric,2015,whole_year,417,Hectare,2840.0,Tonnes,6.810551559
Tamil Nadu,Villupuram,Turmeric,2015,whole_year,2059,Hectare,4845.0,Tonnes,2.353084021
Tamil Nadu,Virudhunagar,Turmeric,2015,whole_year,1,Hectare,4.0,Tonnes,4.0
Tamil Nadu,Ariyalur,Urad,2015,Kharif,943,Hectare,653.0,Tonnes,0.692470838
Tamil Nadu,Coimbatore,Urad,2015,Kharif,180,Hectare,125.0,Tonnes,0.694444444
Tamil Nadu,Cuddalore,Urad,2015,Kharif,2697,Hectare,1562.0,Tonnes,0.579162032
Tamil Nadu,Dharmapuri,Urad,2015,Kharif,6181,Hectare,3900.0,Tonnes,0.630965863
